fisier,idx,sub,label,scor_propriu,scor_inainte,scor_inapoi,scor_max,best_idx
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia3-parcurgere.html,1,1,propriu,6,2,,6,1
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia3-parcurgere.html,2,1,propriu,7,6,4,7,2
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia3-parcurgere.html,3,1,propriu,6,1,3,6,3
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia3-parcurgere.html,4,1,propriu,6,2,2,6,4
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia3-parcurgere.html,5,1,propriu,8,3,3,8,5
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia3-parcurgere.html,6,1,propriu,8,4,4,8,6
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia3-parcurgere.html,7,1,propriu,19,6,6,19,7
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia3-parcurgere.html,8,1,propriu,9,3,3,9,8
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia3-parcurgere.html,9,1,propriu,6,4,3,6,9
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia3-parcurgere.html,10,1,propriu,7,,4,7,10
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia4-suma-medie.html,1,1,propriu,7,5,,7,1
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia4-suma-medie.html,2,1,propriu,6,3,4,6,2
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia4-suma-medie.html,3,1,propriu,5,5,2,5,3
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia4-suma-medie.html,4,1,propriu,6,0,3,6,4
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia4-suma-medie.html,5,1,propriu,7,4,2,7,5
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia4-suma-medie.html,6,1,propriu,9,3,3,9,6
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia4-suma-medie.html,7,1,propriu,8,3,3,8,7
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia4-suma-medie.html,8,1,propriu,6,2,2,6,8
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia4-suma-medie.html,9,1,propriu,6,2,1,6,9
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia4-suma-medie.html,10,1,propriu,8,,1,8,10
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia5-maxim-minim.html,1,1,propriu,3,2,,3,1
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia5-maxim-minim.html,2,1,propriu,7,6,3,7,2
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia5-maxim-minim.html,3,1,propriu,7,4,5,7,3
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia5-maxim-minim.html,4,1,propriu,7,3,0,7,4
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia5-maxim-minim.html,5,1,propriu,6,2,3,6,5
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia5-maxim-minim.html,6,1,propriu,8,3,5,8,6
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia5-maxim-minim.html,7,1,propriu,10,5,4,10,7
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia5-maxim-minim.html,8,1,propriu,8,2,2,8,8
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia5-maxim-minim.html,9,1,propriu,12,7,5,12,9
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia5-maxim-minim.html,10,1,propriu,5,,3,5,10
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia6-proiect.html,1,1,propriu,15,9,,15,1
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia6-proiect.html,2,1,propriu,9,3,7,9,2
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia6-proiect.html,3,1,propriu,11,3,4,11,3
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia6-proiect.html,4,1,propriu,12,3,5,12,4
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia6-proiect.html,5,1,propriu,7,2,1,7,5
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia6-proiect.html,6,1,propriu,5,2,3,5,6
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia6-proiect.html,7,1,propriu,9,2,2,9,7
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia6-proiect.html,8,1,propriu,8,5,2,8,8
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia6-proiect.html,9,1,propriu,8,3,4,8,9
C:\00\Projects\LearningHub\content\tic\cls7\m4-algoritmi-siruri\lectia6-proiect.html,10,1,propriu,9,,6,9,10
C:\00\Projects\LearningHub\content\tic\cls7\m4-colaborare\lectia2-google-docs.html,1,1,propriu,7,3,,7,1
C:\00\Projects\LearningHub\content\tic\cls7\m4-colaborare\lectia2-google-docs.html,2,1,propriu,9,3,4,9,2
C:\00\Projects\LearningHub\content\tic\cls7\m4-colaborare\lectia2-google-docs.html,3,1,propriu,9,3,1,9,3
C:\00\Projects\LearningHub\content\tic\cls7\m4-colaborare\lectia2-google-docs.html,4,1,propriu,6,1,3,6,4
C:\00\Projects\LearningHub\content\tic\cls7\m4-colaborare\lectia2-google-docs.html,5,1,propriu,9,3,2,9,5
C:\00\Projects\LearningHub\content\tic\cls7\m4-colaborare\lectia2-google-docs.html,6,1,propriu,6,,1,6,6
C:\00\Projects\LearningHub\content\tic\cls7\m4-colaborare\lectia3-canva-padlet.html,1,1,propriu,9,2,,9,1
C:\00\Projects\LearningHub\content\tic\cls7\m4-colaborare\lectia3-canva-padlet.html,2,1,decalat_inainte,2,7,1,7,3
C:\00\Projects\LearningHub\content\tic\cls7\m4-colaborare\lectia3-canva-padlet.html,3,1,altul,1,1,2,4,1
C:\00\Projects\LearningHub\content\tic\cls7\m4-colaborare\lectia3-canva-padlet.html,4,1,altul,1,1,1,2,2
C:\00\Projects\LearningHub\content\tic\cls7\m4-colaborare\lectia3-canva-padlet.html,5,1,propriu,6,,3,6,5
C:\00\Projects\LearningHub\content\tic\cls7\m4-colaborare\lectia4-etica-digitala.html,1,1,propriu,6,5,,6,1
C:\00\Projects\LearningHub\content\tic\cls7\m4-colaborare\lectia4-etica-digitala.html,2,1,propriu,11,1,3,11,2
C:\00\Projects\LearningHub\content\tic\cls7\m4-colaborare\lectia4-etica-digitala.html,3,1,propriu,9,3,2,9,3
C:\00\Projects\LearningHub\content\tic\cls7\m4-colaborare\lectia4-etica-digitala.html,4,1,propriu,7,1,3,7,4
C:\00\Projects\LearningHub\content\tic\cls7\m4-colaborare\lectia4-etica-digitala.html,5,1,slab,0,0,1,1,4
C:\00\Projects\LearningHub\content\tic\cls7\m4-colaborare\lectia4-etica-digitala.html,6,1,propriu,15,,5,15,6
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia-audio-video.html,1,1,propriu,9,2,,9,1
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia-audio-video.html,2,1,propriu,13,4,4,13,2
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia-audio-video.html,3,1,propriu,12,4,3,12,3
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia-audio-video.html,4,1,propriu,18,5,5,18,4
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia-audio-video.html,5,1,propriu,15,,3,15,5
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia-colaborative.html,1,1,propriu,15,6,,15,1
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia-colaborative.html,2,1,propriu,14,3,6,14,2
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia-colaborative.html,3,1,propriu,13,4,7,13,3
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia-colaborative.html,4,1,propriu,15,3,4,15,4
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia-colaborative.html,5,1,propriu,15,,5,15,5
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia1-proiect-cv.html,1,1,propriu,7,3,,7,1
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia1-proiect-cv.html,2,1,propriu,11,2,3,11,2
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia1-proiect-cv.html,3,1,propriu,11,3,1,11,3
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia1-proiect-cv.html,4,1,propriu,14,3,4,14,4
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia1-proiect-cv.html,5,1,propriu,9,1,2,9,5
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia1-proiect-cv.html,6,1,propriu,10,2,0,10,6
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia1-proiect-cv.html,7,1,propriu,13,1,2,13,7
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia1-proiect-cv.html,8,1,propriu,13,2,1,13,8
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia1-proiect-cv.html,9,1,propriu,10,5,4,10,9
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia1-proiect-cv.html,10,1,propriu,11,,6,11,10
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia2-proiect-prezentare.html,1,1,propriu,11,5,,11,1
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia2-proiect-prezentare.html,2,1,propriu,12,3,3,12,2
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia2-proiect-prezentare.html,3,1,propriu,12,6,1,12,3
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia2-proiect-prezentare.html,4,1,propriu,9,2,5,9,4
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia2-proiect-prezentare.html,5,1,propriu,8,2,2,8,5
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia2-proiect-prezentare.html,6,1,propriu,13,1,3,13,6
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia2-proiect-prezentare.html,7,1,propriu,14,1,4,14,7
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia2-proiect-prezentare.html,8,1,propriu,12,4,4,12,8
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia2-proiect-prezentare.html,9,1,propriu,14,3,3,14,9
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia2-proiect-prezentare.html,10,1,propriu,12,,5,12,10
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia3-proiect-algoritm.html,1,1,propriu,9,6,,9,1
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia3-proiect-algoritm.html,2,1,propriu,10,3,3,10,2
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia3-proiect-algoritm.html,3,1,propriu,10,4,2,10,3
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia3-proiect-algoritm.html,4,1,propriu,7,2,3,7,4
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia3-proiect-algoritm.html,5,1,propriu,12,3,5,12,5
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia3-proiect-algoritm.html,6,1,propriu,12,1,2,12,6
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia3-proiect-algoritm.html,7,1,propriu,8,1,2,8,7
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia3-proiect-algoritm.html,8,1,propriu,14,6,4,14,8
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia3-proiect-algoritm.html,9,1,propriu,7,4,3,7,9
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia3-proiect-algoritm.html,10,1,propriu,14,,11,14,10
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia4-recapitulare-word.html,1,1,propriu,5,2,,5,1
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia4-recapitulare-word.html,2,1,propriu,5,4,4,5,2
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia4-recapitulare-word.html,3,1,propriu,7,3,3,7,3
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia4-recapitulare-word.html,4,1,propriu,6,2,1,6,4
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia4-recapitulare-word.html,5,1,propriu,6,0,1,6,5
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia4-recapitulare-word.html,6,1,propriu,9,0,2,9,6
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia4-recapitulare-word.html,7,1,propriu,6,0,1,6,7
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia4-recapitulare-word.html,8,1,propriu,11,3,2,11,8
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia4-recapitulare-word.html,9,1,propriu,9,2,3,9,9
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia4-recapitulare-word.html,10,1,propriu,8,,3,8,10
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia5-recapitulare-powerpoint.html,1,1,propriu,6,3,,6,1
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia5-recapitulare-powerpoint.html,2,1,propriu,7,2,2,7,2
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia5-recapitulare-powerpoint.html,3,1,propriu,7,2,2,7,3
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia5-recapitulare-powerpoint.html,4,1,propriu,9,5,3,9,4
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia5-recapitulare-powerpoint.html,5,1,propriu,8,3,3,8,5
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia5-recapitulare-powerpoint.html,6,1,propriu,10,1,2,10,6
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia5-recapitulare-powerpoint.html,7,1,propriu,11,5,3,11,7
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia5-recapitulare-powerpoint.html,8,1,propriu,8,2,3,8,8
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia5-recapitulare-powerpoint.html,9,1,propriu,9,0,1,9,9
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia5-recapitulare-powerpoint.html,10,1,propriu,9,,4,9,10
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia6-recapitulare-algoritmi.html,1,1,propriu,7,1,,7,1
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia6-recapitulare-algoritmi.html,2,1,propriu,9,0,3,9,2
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia6-recapitulare-algoritmi.html,3,1,propriu,9,2,2,9,3
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia6-recapitulare-algoritmi.html,4,1,propriu,8,7,4,8,4
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia6-recapitulare-algoritmi.html,5,1,propriu,9,2,8,9,5
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia6-recapitulare-algoritmi.html,6,1,propriu,3,2,3,3,6
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia6-recapitulare-algoritmi.html,7,1,propriu,10,1,0,10,7
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia6-recapitulare-algoritmi.html,8,1,propriu,6,3,1,6,8
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia6-recapitulare-algoritmi.html,9,1,propriu,7,2,3,7,9
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia6-recapitulare-algoritmi.html,10,1,propriu,12,3,3,12,10
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia6-recapitulare-algoritmi.html,11,1,propriu,15,,4,15,11
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia7-evaluare-practica.html,1,1,propriu,10,3,,10,1
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia7-evaluare-practica.html,2,1,propriu,12,6,3,12,2
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia7-evaluare-practica.html,3,1,propriu,8,0,6,8,3
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia7-evaluare-practica.html,4,1,propriu,9,5,0,9,4
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia7-evaluare-practica.html,5,1,propriu,10,0,6,10,5
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia7-evaluare-practica.html,6,1,propriu,10,5,2,10,6
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia7-evaluare-practica.html,7,1,propriu,9,1,5,9,7
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia7-evaluare-practica.html,8,1,propriu,10,4,2,10,8
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia7-evaluare-practica.html,9,1,propriu,9,1,6,9,9
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia7-evaluare-practica.html,10,1,propriu,9,,3,9,10
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia8-evaluare-teorie.html,1,1,propriu,6,3,,6,1
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia8-evaluare-teorie.html,2,1,propriu,7,4,1,7,2
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia8-evaluare-teorie.html,3,1,propriu,5,1,1,5,3
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia8-evaluare-teorie.html,4,1,propriu,7,2,0,7,4
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia8-evaluare-teorie.html,5,1,propriu,7,2,3,7,5
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia8-evaluare-teorie.html,6,1,propriu,7,0,3,7,6
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia8-evaluare-teorie.html,7,1,propriu,8,2,0,8,7
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia8-evaluare-teorie.html,8,1,propriu,5,1,2,5,8
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia8-evaluare-teorie.html,9,1,propriu,9,1,2,9,9
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia8-evaluare-teorie.html,10,1,propriu,4,,1,4,10
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia9-rezerva.html,1,1,propriu,19,3,,19,1
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia9-rezerva.html,2,1,propriu,8,4,4,8,2
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia9-rezerva.html,3,1,propriu,9,0,1,9,3
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia9-rezerva.html,4,1,propriu,9,1,2,9,4
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia9-rezerva.html,5,1,propriu,8,6,2,8,5
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia9-rezerva.html,6,1,propriu,12,2,3,12,6
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia9-rezerva.html,7,1,propriu,13,2,2,13,7
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia9-rezerva.html,8,1,propriu,9,8,1,9,8
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia9-rezerva.html,9,1,propriu,14,6,4,14,9
C:\00\Projects\LearningHub\content\tic\cls7\m5-proiecte-recap\lectia9-rezerva.html,10,1,propriu,10,,8,10,10
C:\00\Projects\LearningHub\content\tic\cls8\extra-databases\lectia1-introducere-bd.html,1,1,propriu,11,3,,11,1
C:\00\Projects\LearningHub\content\tic\cls8\extra-databases\lectia1-introducere-bd.html,2,1,altul,1,3,2,12,4
C:\00\Projects\LearningHub\content\tic\cls8\extra-databases\lectia1-introducere-bd.html,3,1,propriu,11,4,2,11,3
C:\00\Projects\LearningHub\content\tic\cls8\extra-databases\lectia1-introducere-bd.html,4,1,decalat_inainte,3,10,7,10,5
C:\00\Projects\LearningHub\content\tic\cls8\extra-databases\lectia1-introducere-bd.html,5,1,propriu,12,,3,12,5
C:\00\Projects\LearningHub\content\tic\cls8\extra-databases\lectia2-tabele-campuri.html,1,1,propriu,12,5,,12,1
C:\00\Projects\LearningHub\content\tic\cls8\extra-databases\lectia2-tabele-campuri.html,2,1,propriu,11,6,4,11,2
C:\00\Projects\LearningHub\content\tic\cls8\extra-databases\lectia2-tabele-campuri.html,3,1,propriu,17,12,8,17,3
C:\00\Projects\LearningHub\content\tic\cls8\extra-databases\lectia2-tabele-campuri.html,4,1,propriu,12,7,4,12,4
C:\00\Projects\LearningHub\content\tic\cls8\extra-databases\lectia2-tabele-campuri.html,5,1,propriu,15,4,8,15,5
C:\00\Projects\LearningHub\content\tic\cls8\extra-databases\lectia2-tabele-campuri.html,6,1,propriu,12,,4,12,6
C:\00\Projects\LearningHub\content\tic\cls8\extra-databases\lectia3-creare-bd-access.html,1,1,propriu,21,7,,21,1
C:\00\Projects\LearningHub\content\tic\cls8\extra-databases\lectia3-creare-bd-access.html,2,1,decalat_inainte,3,17,5,17,3
C:\00\Projects\LearningHub\content\tic\cls8\extra-databases\lectia3-creare-bd-access.html,3,1,decalat_inainte,5,7,4,7,4
C:\00\Projects\LearningHub\content\tic\cls8\extra-databases\lectia3-creare-bd-access.html,4,1,decalat_inainte,8,10,3,10,5
C:\00\Projects\LearningHub\content\tic\cls8\extra-databases\lectia3-creare-bd-access.html,5,1,decalat_inainte,5,10,8,10,6
C:\00\Projects\LearningHub\content\tic\cls8\extra-databases\lectia3-creare-bd-access.html,6,1,altul,3,,6,15,3
C:\00\Projects\LearningHub\content\tic\cls8\extra-databases\lectia4-interogari-simple.html,1,1,propriu,13,10,,13,1
C:\00\Projects\LearningHub\content\tic\cls8\extra-databases\lectia4-interogari-simple.html,2,1,propriu,6,6,2,6,2
C:\00\Projects\LearningHub\content\tic\cls8\extra-databases\lectia4-interogari-simple.html,3,1,altul,2,1,4,12,5
C:\00\Projects\LearningHub\content\tic\cls8\extra-databases\lectia4-interogari-simple.html,4,1,altul,4,3,3,7,6
C:\00\Projects\LearningHub\content\tic\cls8\extra-databases\lectia4-interogari-simple.html,5,1,altul,5,1,3,8,7
C:\00\Projects\LearningHub\content\tic\cls8\extra-databases\lectia4-interogari-simple.html,6,1,propriu,11,9,8,11,6
C:\00\Projects\LearningHub\content\tic\cls8\extra-databases\lectia4-interogari-simple.html,7,1,propriu,18,,6,18,7
C:\00\Projects\LearningHub\content\tic\cls8\extra-databases\lectia5-sortare-filtrare.html,1,1,propriu,9,1,,9,1
C:\00\Projects\LearningHub\content\tic\cls8\extra-databases\lectia5-sortare-filtrare.html,2,1,decalat_inapoi,1,3,6,6,1
C:\00\Projects\LearningHub\content\tic\cls8\extra-databases\lectia5-sortare-filtrare.html,3,1,decalat_inainte,1,12,1,12,4
C:\00\Projects\LearningHub\content\tic\cls8\extra-databases\lectia5-sortare-filtrare.html,4,1,decalat_inapoi,1,5,14,14,3
C:\00\Projects\LearningHub\content\tic\cls8\extra-databases\lectia5-sortare-filtrare.html,5,1,decalat_inainte,6,9,4,9,6
C:\00\Projects\LearningHub\content\tic\cls8\extra-databases\lectia5-sortare-filtrare.html,6,1,decalat_inapoi,3,,6,6,5
C:\00\Projects\LearningHub\content\tic\cls8\extra-databases\lectia6-proiect-bd.html,1,1,propriu,11,6,,11,1
C:\00\Projects\LearningHub\content\tic\cls8\extra-databases\lectia6-proiect-bd.html,2,1,propriu,13,6,9,13,2
C:\00\Projects\LearningHub\content\tic\cls8\extra-databases\lectia6-proiect-bd.html,3,1,propriu,13,4,7,13,3
